,x,y,errors,class
0,1.6193362973514736,9.15718512169437,0,0
1,1.1863480961803257,8.083080722278126,0,0
2,3.153275318316711,8.472980167107881,0,0
3,1.0138693300924366,9.078499248699146,1,0
4,1.6476906634897934,8.977698546975732,1,0
5,1.3739809162534007,9.997773116050046,1,0
6,1.6101405746432924,9.33287475216429,1,0
7,1.9956089776341213,9.179380110458807,0,0
8,1.953938176459685,8.671601170617945,0,0
9,1.4717714454127084,9.212087675628416,1,0
10,2.153335230263682,9.273706727662473,1,0
11,1.5667821084757905,8.978098642888154,0,0
12,-0.2710634253038049,8.750271252260264,0,0
13,1.9742967717877231,9.852865361977603,1,0
14,2.1752763145003255,9.407051536241182,0,0
15,0.5637169668938296,9.07546254606294,0,0
16,-0.10058727671680301,9.105333552768139,0,0
17,-0.4528658416187781,9.026398754243138,0,0
18,1.3664571559776715,9.784726505117115,1,0
19,2.780168217514679,9.740442531633935,0,0
20,1.636739249682481,8.385538334616594,1,0
21,1.5075656770158528,9.321402832316672,0,0
22,1.1917423976655313,9.34112520739926,0,0
23,1.0312401041786723,9.292932646746001,1,0
24,2.0017334726813583,9.068356688209331,0,0
25,1.202769487346524,9.40434821055292,0,0
26,2.5629956068659205,8.648520019105135,1,0
27,2.4164283648982168,9.09156573082613,0,0
28,0.3330256859563945,8.276381988599955,0,0
29,0.3435672953351192,8.66965275856824,1,0
30,2.80719082915303,9.490623428933946,0,0
31,1.2895099366553646,9.493043931590604,1,0
32,1.1266457914125008,9.177739214496686,1,0
33,2.550621648746482,8.187654082939485,0,0
34,0.8357575338620588,9.451403205782785,0,0
35,1.5893944757001588,9.555148722961569,1,0
36,2.2037957073482057,9.370428613022401,0,0
37,1.0458911299220124,8.26387942381396,0,0
38,1.1361685727669268,9.89894331368658,0,0
39,0.8857611439268711,9.468410876336298,1,0
40,2.9310935861380667,9.315983152235207,0,0
41,1.6670674909940275,9.165827456621654,1,0
42,1.5777378240116553,9.961496153803735,1,0
43,2.286530109849571,9.078909065139259,1,0
44,2.8835142284852884,9.23313249765559,1,0
45,2.0237498201969624,8.28600760564441,0,0
46,2.872330526622903,8.981134926476123,1,0
47,1.8696618509546297,9.281478694866998,0,0
48,3.677662185885752,9.68955750951211,1,0
49,1.7762842230597373,9.298831335686057,0,0
50,1.1734439801351333,8.310122338089862,1,0
51,2.234770405708333,8.874785927964563,0,0
52,1.0047164047887929,8.898400843487686,0,0
53,2.5816919426939755,8.903896681031467,0,0
54,2.388473607982169,9.05089300135491,0,0
55,1.7425658191584672,9.306917284993053,0,0
56,3.199713284451817,9.415759852611783,0,0
57,0.9863525606821566,9.66682105628902,0,0
58,1.7564547070535375,8.985015311213377,0,0
59,2.3083862010104124,9.829175791259468,1,0
60,0.8793092033373637,8.543423089318992,1,0
61,3.8499166999576646,9.040004418741638,0,0
62,1.6841529540206828,8.662259093968933,0,0
63,1.0257440697769966,9.268711588834623,1,0
64,-0.9086249882602913,10.377517298919011,0,0
65,3.215085653063822,9.643907616103991,1,0
66,2.050066774001666,8.762527038818538,0,0
67,1.2796609543906552,8.718810002604874,0,0
68,0.8551885692360691,9.940779083650213,1,0
69,1.3744707574966941,9.004924889265308,0,0
70,1.6288214262257892,9.28563375099572,0,0
71,0.8775095581586719,9.529437106410835,1,0
72,1.3378913923686233,9.14099725614768,0,0
73,1.5875090636486944,8.567393769332691,1,0
74,2.397175893937686,8.691412599317479,0,0
75,1.5444281327260865,8.82926609681937,1,0
76,1.9616325230225105,8.719781870578624,0,0
77,3.1038540604463396,9.317942766762219,0,0
78,1.5540739580881384,9.157095298021924,0,0
79,1.87674292424764,9.168894680328863,1,0
80,1.9181653535596603,8.965509020127431,0,0
81,2.7024028259240334,8.545255102896355,0,0
82,1.0781349399030604,8.64771405523705,0,0
83,1.1753392615348244,9.08061973594687,0,0
84,0.8401624585912828,8.214742786118935,0,0
85,0.8250034183761955,9.18759307537254,0,0
86,1.1780979288365554,9.14920154923428,0,0
87,1.3261093274787523,9.225139576092355,0,0
88,1.0585135719857588,9.033225772211509,0,0
89,2.7710278372613777,9.04049586188483,0,0
90,3.2413603239479025,9.276495806600428,0,0
91,0.9912155636162684,8.984269428667497,1,0
92,1.7041759976435058,9.358165438965965,1,0
93,2.3560926585712147,8.918993381518101,0,0
94,2.062739269904634,9.223368504441169,0,0
95,2.254451458748474,9.68579664900909,1,0
96,1.9354901143207666,9.079973643125648,0,0
97,2.5864688313741477,9.789885554012939,1,0
98,1.0281998881482455,9.364451282499758,0,0
99,1.9932404681499614,9.57428965746968,1,0
100,2.0814443286001962,8.389390745625734,0,0
101,2.03701940870783,8.832738952076054,1,0
102,0.7507029379174821,9.608338145445648,0,0
103,2.9619927384470204,9.585916187204642,0,0
104,2.4955273740376285,9.413310644151693,0,0
105,2.1674124924373905,8.995551423447964,1,0
106,1.4657170222514144,9.005532716878333,0,0
107,2.6353662765603927,9.780507492783892,1,0
108,1.2668501938001286,9.109102022696671,1,0
109,2.7293834295709662,8.625509453846812,1,0
110,3.921783381222018,9.752556173648468,1,0
111,3.252066247278371,9.266617763444696,1,0
112,2.006343713411814,9.162893810675548,0,0
113,1.2469609058401068,8.730369975821715,1,0
114,1.6763996495213358,8.818596620019282,0,0
115,2.434337921905324,8.703204710706007,1,0
116,2.115554244274058,8.987405806981776,0,0
117,1.4838322158694002,8.789558835303678,0,0
118,1.4787223237520375,9.259486393867698,1,0
119,1.6760293281710534,9.094176959341246,1,0
120,1.9785589803729575,8.084427789803232,1,0
121,1.5369133430240112,9.237344586253796,0,0
122,1.511659276527561,9.182884566421048,0,0
123,1.9318314874942704,9.358043832357668,0,0
124,2.351824021397775,8.795582573245701,0,0
125,2.834069979201792,8.860312293909155,0,0
126,1.308931296333351,8.043542830657032,1,0
127,0.7638948914094992,8.999098326682404,0,0
128,-0.3551309472539861,9.632472681710862,0,0
129,1.1372581995748252,8.996099977252024,1,0
130,2.5429192179318316,10.04949336514335,1,0
131,1.4652468005208543,9.005563316375122,1,0
132,1.9142079013671949,8.714454165303211,0,0
133,1.0197487907716836,9.275853900497834,1,0
134,0.9975009071185521,9.629833867453163,0,0
135,2.715773916140729,9.16465791424637,0,0
136,0.9047694752304551,8.36487412913528,1,0
137,0.8209185937827969,8.629871388860801,0,0
138,1.6152891360439166,9.13135678307099,0,0
139,1.112731452716841,9.679432944706896,1,0
140,2.01985228503035,8.873775595049088,1,0
141,0.6299099967771398,9.628776983806056,0,0
142,1.1411027760485402,8.739943224018353,0,0
143,2.0843578481766625,9.237113717543084,1,0
144,2.167969973029303,9.3473711168293,0,0
145,1.9412135087045614,8.856675058703745,0,0
146,1.3586211262589873,9.168589529021197,0,0
147,0.8925242712382657,9.264040850137539,0,0
148,3.0845570124194457,8.49914864009634,0,0
149,1.3849861352219641,9.025474691903455,0,0
150,0.6682082426379743,9.213988110922887,1,0
151,2.093426628685714,8.53939331248722,0,0
152,0.2557724744755181,9.301379458798325,0,0
153,2.3089369433112257,8.953262017854767,1,0
154,1.2274825510081078,9.325367456968804,0,0
155,0.8121026141460443,9.269320354054564,1,0
156,3.0199454219887434,9.692289374884373,0,0
157,0.6348752845605894,9.099454180227962,1,0
158,1.6401431027630966,9.517374381071079,0,0
159,1.1479433891612687,9.724570268693636,0,0
160,1.173349147888395,8.732228426868259,0,0
161,3.385439067287587,8.50926000021345,0,0
162,1.167135086022792,9.466881737544513,1,0
163,1.8059401275350133,9.042135931130447,0,0
164,1.039725331008616,9.113205647015814,0,0
165,0.73252103690877,9.085763734856043,0,0
166,1.1783040888007412,9.364897878690401,0,0
167,1.854503831470199,9.227049058262146,0,0
168,1.5760399274306207,9.946111486745906,0,0
169,2.2333343068982927,8.710447939637678,1,0
170,2.2583373601304646,9.277855857280002,1,0
171,2.368394855138068,9.222419485250542,1,0
172,2.0209899695674993,9.082246900634958,0,0
173,3.2757398021488866,8.308280050051735,1,0
174,3.0516730660769715,9.711940586672497,0,0
175,2.901536520413835,8.617199785626003,0,0
176,1.5150699109364505,9.185866699798035,1,0
177,0.8679685236779332,8.821572873865781,0,0
178,1.4425210544888758,8.75734969231562,0,0
