,x,y,label,clusters,new_clusters,true_class,predicted_class,errors
0,2.6278335718896946,5.830040972827253,3,0,-1,1.0,1.0,0.0
1,1.6247165875976728,-1.2291552811857647,2,0,-1,1.0,0.0,1.0
2,9.25380173309865,-3.5360858614924524,1,0,-1,1.0,1.0,0.0
3,1.3942684830990464,-2.8918844192552635,2,0,-1,0.0,1.0,1.0
4,0.022504115920865708,5.1610707429797955,3,0,-1,1.0,1.0,0.0
5,-0.5206780300288698,6.101298881981473,3,0,-1,1.0,0.0,1.0
6,2.8296097266256823,-3.701121859211273,0,0,-1,0.0,1.0,1.0
7,0.875832063971784,5.486551902433439,3,0,-1,1.0,0.0,1.0
8,0.9390545722422088,-1.667259223482891,2,0,-1,1.0,0.0,1.0
9,-0.16013157060532768,4.84636073828844,3,0,-1,0.0,1.0,1.0
10,0.10287347997651403,4.49329440440493,3,0,-1,1.0,1.0,0.0
11,-0.4167207913224895,-4.013654111727112,2,0,-1,1.0,0.0,1.0
12,2.038177466674993,-1.7937043079226962,2,0,-1,1.0,1.0,0.0
13,3.1416624630328274,-1.0696583676754048,0,0,-1,0.0,1.0,1.0
14,3.034609454511145,-3.1351024294249736,2,0,-1,0.0,0.0,0.0
15,0.6600389807275636,4.73730869191221,3,0,-1,1.0,0.0,1.0
16,2.1120582644948707,-1.7908642022165238,2,0,-1,0.0,0.0,0.0
17,1.7063301880339954,-3.155230612766907,0,0,-1,1.0,1.0,0.0
18,1.7908296292885189,-2.8406252380797685,2,0,-1,1.0,1.0,0.0
19,8.848667885785394,-3.300488538872421,1,0,-1,1.0,0.0,1.0
20,1.4693323418801472,6.606019748894966,3,0,-1,1.0,1.0,0.0
21,2.910612502060292,-1.8951524031440035,0,0,-1,0.0,1.0,1.0
22,1.8120126518225774,-1.130349476604715,0,0,-1,1.0,0.0,1.0
23,0.4297916157563608,5.285453272635944,3,0,-1,1.0,0.0,1.0
24,3.1312049677007767,-3.7889223092259123,0,0,-1,1.0,1.0,0.0
25,0.7685117885180119,6.258100494412393,3,0,-1,1.0,1.0,0.0
26,1.3686395214407028,-0.9826670210491295,2,0,-1,0.0,1.0,1.0
27,3.8733931926565512,-2.9797935091648724,0,0,-1,1.0,0.0,1.0
28,8.588250621317068,-2.543417789812491,1,0,-1,1.0,1.0,0.0
29,10.360013695141593,-2.180658615146066,1,0,-1,1.0,1.0,0.0
30,0.2744158221253799,4.264869415420758,3,0,-1,1.0,0.0,1.0
31,8.835846967795252,-3.0599618202279877,1,0,-1,1.0,0.0,1.0
32,0.9221469422544867,4.595692863209894,3,0,-1,0.0,1.0,1.0
33,3.2419887275034007,-2.835754043219165,0,0,-1,1.0,1.0,0.0
34,10.152032162623971,-3.2781147744560752,1,0,-1,1.0,1.0,0.0
35,4.077881834923405,-2.6924518355404117,0,0,-1,1.0,1.0,0.0
36,10.791278051110481,-4.139815752391535,1,0,-1,1.0,0.0,1.0
37,7.788613020984755,-1.4355505341086527,1,0,-1,1.0,1.0,0.0
38,0.49475475863142837,6.480103101333345,3,0,-1,1.0,1.0,0.0
39,0.6131469328712882,5.634870062342464,3,0,-1,1.0,0.0,1.0
40,2.338859650963152,-1.7877173784694642,2,0,-1,0.0,1.0,1.0
41,2.712607710961736,-0.7458485652908944,2,0,-1,1.0,1.0,0.0
42,2.4990972022518054,-0.47047086140039784,0,0,-1,1.0,1.0,0.0
43,2.1666671975481093,6.21349550026415,3,0,-1,1.0,1.0,0.0
44,1.988879335872662,-2.0612764302530198,2,0,-1,0.0,1.0,1.0
45,2.627065740834039,-1.9606827730005953,0,0,-1,1.0,1.0,0.0
46,2.943296620258439,6.131478082115581,3,0,-1,0.0,1.0,1.0
47,1.7825264379972148,4.079430893422519,3,0,-1,1.0,1.0,0.0
48,1.409214236852707,-2.982226696412073,0,0,-1,1.0,1.0,0.0
49,1.5891233347658358,5.578801634635537,3,0,-1,0.0,1.0,1.0
50,2.285414708510381,-2.7171818492931274,2,0,-1,1.0,1.0,0.0
51,1.681951932003813,3.8404514064294153,3,0,-1,0.0,1.0,1.0
52,1.2324613201589658,4.570170948557063,3,0,-1,0.0,0.0,0.0
53,2.3191322310240157,6.677581748423654,3,0,-1,1.0,1.0,0.0
54,0.7330596530011046,5.36214545975676,3,0,-1,1.0,0.0,1.0
55,1.6551686304673123,-0.9863516949031602,2,0,-1,1.0,0.0,1.0
56,8.034473844176903,-2.07887338473999,1,0,-1,1.0,0.0,1.0
57,8.167696528942368,-1.8289484248773478,1,0,-1,1.0,0.0,1.0
58,1.7345041308114832,-0.22901771715707486,2,0,-1,1.0,1.0,0.0
59,3.633654906929335,-1.4820803855250138,0,0,-1,1.0,1.0,0.0
60,1.3768406529365627,5.688770329668617,3,0,-1,1.0,1.0,0.0
61,2.434986940329359,-2.6261049198302437,0,0,-1,0.0,0.0,0.0
62,7.9630787693341905,-1.4429137883449152,1,0,-1,1.0,1.0,0.0
63,2.2657869428411597,-3.4421347201286157,2,0,-1,1.0,0.0,1.0
64,3.7618320279654243,-3.8799662198890226,0,0,-1,0.0,0.0,0.0
65,0.12302967006249468,5.813169098891714,3,0,-1,1.0,1.0,0.0
66,4.883555672775506,-1.8032379069033801,0,0,-1,1.0,1.0,0.0
67,5.441307839708774,-0.18795117904111747,0,0,-1,1.0,0.0,1.0
68,1.168743858724151,-1.7672222691631834,2,0,-1,1.0,1.0,0.0
69,2.8122697428451295,-2.8610657513990474,0,0,-1,1.0,1.0,0.0
70,-0.8151452399846693,4.363361838110404,3,0,-1,1.0,0.0,1.0
71,-1.0873234632487874,5.032136735473965,3,0,-1,1.0,0.0,1.0
72,1.926090051335617,-2.9350716396706193,0,0,-1,0.0,1.0,1.0
73,2.1752239147344454,0.1600477828699849,2,0,-1,1.0,0.0,1.0
74,2.343004541619895,-1.6244914670568917,2,0,-1,1.0,1.0,0.0
75,1.7799744597145128,-2.749894452555658,0,0,-1,0.0,0.0,0.0
76,8.810885135138859,-2.630091785615479,1,0,-1,1.0,0.0,1.0
77,3.825724285218863,-1.0431339558456194,0,0,-1,1.0,0.0,1.0
78,3.727783619087626,-1.0401939998177392,0,0,-1,1.0,0.0,1.0
79,1.7507934763641584,-2.985479653430408,0,0,-1,1.0,1.0,0.0
80,-0.2528260126176496,5.954604240468008,3,0,-1,0.0,1.0,1.0
81,4.23487087744831,-2.422540272909764,0,0,-1,0.0,1.0,1.0
82,0.8394121247156783,3.733896393552085,3,0,-1,0.0,1.0,1.0
83,8.533180664910487,-3.3235491911458532,1,0,-1,1.0,1.0,0.0
84,9.55696604908783,-3.2301988675322435,1,0,-1,1.0,1.0,0.0
85,1.5413087604428282,-1.8672523966581263,2,0,-1,1.0,0.0,1.0
86,0.8961948872160498,5.072000351640525,3,0,-1,1.0,1.0,0.0
87,2.149172442054541,-1.8084614383673112,0,0,-1,1.0,1.0,0.0
88,0.4382551018334682,6.423061447881814,3,0,-1,0.0,1.0,1.0
89,9.841570288869956,-1.4954427150582985,1,0,-1,1.0,1.0,0.0
90,1.5418951812534964,6.528521958331574,3,0,-1,1.0,1.0,0.0
91,1.1604120946039944,5.229312458121468,3,0,-1,0.0,0.0,0.0
92,8.02079457114556,-2.5956986285010815,1,0,-1,1.0,1.0,0.0
93,1.2041498441030107,-0.8549562458944904,2,0,-1,0.0,1.0,1.0
94,10.015573858366196,-3.3144639766474757,1,0,-1,0.0,1.0,1.0
95,3.6656472252294527,-4.178268109246473,0,0,-1,0.0,0.0,0.0
96,3.538937751945042,-1.6279871573636924,0,0,-1,1.0,0.0,1.0
97,9.063265939087048,-2.9920522525330404,1,0,-1,1.0,0.0,1.0
98,3.766686492704636,-3.545354821840111,0,0,-1,1.0,0.0,1.0
99,1.6153572670694232,-0.25486429625684526,2,0,-1,1.0,0.0,1.0
100,0.9162663660598335,5.620231663021293,3,0,-1,1.0,1.0,0.0
101,0.03375114164994675,4.277647255697836,3,0,-1,1.0,1.0,0.0
102,10.302287645887535,-2.9753550533744026,1,0,-1,1.0,0.0,1.0
103,3.06684330247983,-1.4840011869745129,2,0,-1,1.0,1.0,0.0
104,1.1761097395490134,-1.8709979603800044,2,0,-1,0.0,0.0,0.0
105,11.161685419458044,-3.3603393294716453,1,0,-1,1.0,0.0,1.0
106,2.774189487937228,-1.1700322216465753,2,0,-1,1.0,0.0,1.0
107,0.45615889468361925,-1.4199667655106276,2,0,-1,0.0,1.0,1.0
108,0.16740025107857576,4.088888084202081,3,0,-1,1.0,1.0,0.0
109,1.9621708827732025,-1.3408249915672208,2,0,-1,1.0,1.0,0.0
110,1.2613638010075134,-2.9697163459692124,0,0,-1,1.0,1.0,0.0
111,-2.1109402509705504,6.26477513255604,3,0,-1,0.0,1.0,1.0
112,0.2726137971442447,5.938264786851438,3,0,-1,1.0,0.0,1.0
113,-1.3270261283282756,5.513411020038687,3,0,-1,1.0,1.0,0.0
